MCMC_Iteration,Pathogen_Name,R0_sampled,SI_Clust_sampled,CFR_sampled,IP_sampled,LP_sampled,InfP_sampled,k_sampled,Route_resp,Route_direct,Route_sexual,Route_animal,Route_vector
200,COVID-19_O,8.322399956655627,3.4295968573079567,0.007859658519182026,3.506272718593164,2.640328299145313,4.097311374389492,0.43688344338378793,1,0,0,0,0
200,Ebola,3.265129590991206,15.724812762147465,0.6016465477333859,8.427855311224096,11.022498207759696,6.472509793902953,0.2881995061543832,0,1,0,1,0
200,Marburg,1.5910658341028383,7.1566647320871875,0.590384416223605,5.294702398495429,6.114797291561802,3.3892084821594874,0.5577702611156642,0,1,0,1,0
200,Mpox,1.8053553711437949,8.148141982489292,0.046615084032444944,10.397514643451343,3,4.573990865825756,0.14840173565452514,0,1,0,1,0
200,H1N1_18,2.7061056927855978,2.7587323440107134,0.03355635583671149,1.34,1.5732356397111393,1.0862874449077757,0.9520729738019905,1,0,0,0,0
200,H1N1_09,1.4402174685561226,2.4621113424310193,2e-4,1.7245565483072893,2.923798517249941,3.5474544885688455,8.47962852561168,1,0,0,0,0
200,SARS,1.808213710905453,5.778507783149556,0.11208731532606395,4.447988911051475,6.81,6.466516680584156,0.16328322628102368,1,0,0,0,0
200,MERS,0.66232129031318,12.628126694155485,0.39667401909768496,5.580106857065339,7,16.424796881142214,0.02057886154048395,1,0,0,1,0
201,COVID-19_WT,2.897133339933909,5.052318306399244,0.03345359602487133,5.7180309654276424,5.288450380159798,8.471769806522802,0.4539040927771414,1,0,0,0,0
201,COVID-19_D,6.920950439056428,3.4432622561568644,0.02068409400476976,4.514442167787036,4.512660265437486,5.779761860971208,0.5770670572054739,1,0,0,0,0
201,COVID-19_O,9.555584667385943,3.3107405478963297,0.004725946766111198,3.512538334792847,2.6571965532233,3.8710865805710286,0.1896180599403295,1,0,0,0,0
201,Ebola,2.1470376306239767,14.49235077849641,0.578,8.72082026068036,10.639113423237331,5.813413293166778,0.5076966869761204,0,1,0,1,0
201,Marburg,0.9950977698767052,5.017439367081262,0.6095646342794712,6.695769690139519,6.403835219459844,2.7328387358648367,0.6283972497347871,0,1,0,1,0
201,Mpox,1.8249141581774806,7.336224314815643,0.03702297991709556,6.247588875656495,3,4.848332291719549,0.22663449874033048,0,1,0,1,0
201,H1N1_18,2.1184813458596135,2.5298818800182823,0.015128894166399762,1.34,1.6573355694772713,0.8982495548539078,1.0101448039716168,1,0,0,0,0
201,H1N1_09,1.6919990527514577,2.611265739304248,2e-4,1.7716330889870966,2.3794905067660057,2.424659988749372,8.107161422388028,1,0,0,0,0
201,SARS,1.6816213167793927,3.199696417102555,0.09769992556906312,4.697133947392689,5.6033333333333335,8.55623640327687,0.1636023231350023,1,0,0,0,0
201,MERS,0.6949765924593942,13.892364855644441,0.3847335050104973,7.440085424425088,7,17.781701866959907,0.06063508369509045,1,0,0,1,0
202,COVID-19_WT,2.6782331031080777,4.7727377665021535,0.02899625970668158,5.939607881004269,5.48826208889826,8.518069903910115,0.8903229625597746,1,0,0,0,0
202,COVID-19_D,3.2167284646440586,3.967134056999555,0.003277542635987513,4.607899589744692,4.344953574060833,5.983002094435403,0.5524910486581517,1,0,0,0,0
202,COVID-19_O,9.967832086130384,3.24775661262773,0.0031426340098725733,3.483881966323964,2.5632382954846813,3.9019166547167363,0.29374865430745145,1,0,0,0,0
202,Ebola,2.7311963488280258,13.232457005703015,0.578,8.472016550102447,10.992907659870475,5.466194974268528,0.3065705452249644,0,1,0,1,0
202,Marburg,1.5966737639817215,8.383616501334776,0.625375932811342,7.999388624070324,6.298571709698859,3.3893932286575352,0.6671919184841104,0,1,0,1,0
202,Mpox,1.3040544191614798,8.32406247471415,0.05349835448602315,9.594477300803916,3,5.376896687947695,0.5754610985598354,0,1,0,1,0
202,H1N1_18,1.8442253849006276,2.7818223598952674,0.023578531466106722,1.34,1.664846241727873,1.2511488761793523,0.8436247291301248,1,0,0,0,0
202,H1N1_09,1.4348849992239483,2.8271618680373503,2e-4,1.4488846433278366,2.4922082845433158,4.395323117116298,5.976572303769044,1,0,0,0,0
202,SARS,1.4047490828719589,12.853066179094405,0.10814682666676513,3.9300531008948134,6.1033333333333335,8.562833955557247,0.18180673989074542,1,0,0,0,0
202,MERS,0.414859650693193,10.583239511896087,0.3488595413257384,6.950728549259576,7,19.241470968498486,0.02266434741322821,1,0,0,1,0
203,COVID-19_WT,3.0968601865629326,4.908909376903187,0.028614232878218994,5.794760151564473,5.256310960812957,11.328137817594257,0.8659042619392887,1,0,0,0,0
203,COVID-19_D,4.887445216365039,3.9909571602967624,0.016043889019661646,4.701940134866477,4.477473523959289,5.5310792924172585,0.6733390668453693,1,0,0,0,0
203,COVID-19_O,10.041648697306508,3.1053164875051817,0.006298183260725261,3.5007299915805064,2.722456338662155,4.227145848938872,0.12527255334414528,1,0,0,0,0
203,Ebola,2.053729923154807,15.534634417574996,0.6096573420640599,8.244452399676133,9.828283089743783,5.147384661296128,0.7952159388950639,0,1,0,1,0
203,Marburg,1.5651412940245917,7.709565573821746,0.5956312308144267,6.107094614183602,6.5133650700208365,2.974285509117388,0.5317357859978382,0,1,0,1,0
203,Mpox,1.3620263141955182,7.0003841378503555,0.05383860113368181,10.076074862250225,3,6.272036252653869,0.4309564509581343,0,1,0,1,0
203,H1N1_18,2.0021125552677312,2.8958305855241786,0.028657270812923526,1.34,1.6442618978961496,1.2874593172554323,0.6650325586498911,1,0,0,0,0
203,H1N1_09,1.5606700897566204,2.9941807224197285,2e-4,1.7102019046189874,2.9833992261317896,3.403355091726826,6.438421486705595,1,0,0,0,0
203,SARS,1.8371530747358882,8.145155783858746,0.07302308888497731,4.348443911692311,6.1033333333333335,7.986736768596744,0.10544181563516189,1,0,0,0,0
203,MERS,1.3423527793073338,13.405852071563212,0.44410261504389986,7.481499329764071,7,11.536107985599758,0.04927323992469436,1,0,0,1,0
204,COVID-19_WT,2.999328354830119,4.842747775322314,0.01763852372977953,5.708152657299657,5.41993096461863,7.377020103030644,0.7530721145704362,1,0,0,0,0
204,COVID-19_D,4.791014474451834,3.6399335742322623,0.0054052221647521055,4.782770059450321,4.315801682595914,5.525678842891787,0.6678341698085268,1,0,0,0,0
204,COVID-19_O,10.562207379340768,3.348682585239826,1.5785876882555187e-4,3.458661910417233,2.5854248331125356,3.601019823408332,0.25319911962682773,1,0,0,0,0
204,Ebola,3.329225324724405,14.591828679049286,0.5989860940020502,8.42545912187304,11.038565898550011,6.211728439080504,1.0029353321271586,0,1,0,1,0
204,Marburg,1.0624299372352468,5.916323074123514,0.5938666697033288,4.793094636325469,6.503287888571832,3.0390658726917534,0.6602495359316846,0,1,0,1,0
204,Mpox,1.2887796138070908,10.54418599990675,0.08503139377729423,7.320361249079871,3,6.43417858171618,0.2120927631680497,0,1,0,1,0
204,H1N1_18,2.3416805716520885,2.698288146922139,0.026457083294004452,1.34,1.620048594126749,0.965841299728711,0.9868967231044923,1,0,0,0,0
204,H1N1_09,1.4872260763559981,3.0912050448955806,2e-4,1.7775219091235999,2.371693267514503,3.6449810093940553,6.8019511224135565,1,0,0,0,0
204,SARS,1.1176992305626856,2.5782622807520768,0.10329680023158214,4.432436901690018,6.6033333333333335,10.464909644734105,0.18022478872701614,1,0,0,0,0
204,MERS,2.2078930266388017,12.34750145541113,0.39832101496027644,6.6677948441102854,7,20.048108900005754,0.06743505020152213,1,0,0,1,0
205,COVID-19_WT,3.0757599560364675,4.8789237873048235,0.02428292940555994,6.090077139717071,5.2244009506431945,11.465685541099894,0.5793689247252639,1,0,0,0,0
205,COVID-19_D,5.365426915065604,3.9655898425822844,0.005557093381634076,4.557031487270316,4.583585731651142,5.8696380293119175,0.5206594122837673,1,0,0,0,0
205,COVID-19_O,8.910997391545488,3.538151361537542,0.003504993999241814,3.4560236302155958,2.4934476091863274,4.341833911915922,0.2891027800368513,1,0,0,0,0
205,Ebola,2.82444051701184,15.883640553978829,0.6063216116914764,8.471898624627622,11.056418023876375,5.684698509297043,0.23434581993830256,0,1,0,1,0
205,Marburg,1.5822611689295871,5.8485939551121104,0.6001176344451674,6.4114826672422804,6.4691119191126285,3.0427733962249732,0.5698272091308764,0,1,0,1,0
205,Mpox,0.8,8.256607132084575,0.030030546723622344,6.7165984259053575,3,5.2791768200983,0.4304930599663716,0,1,0,1,0
205,H1N1_18,1.743815438500604,3.2241849449643425,0.02537841497474905,1.34,1.5947175903369126,0.8423599423992464,0.9899743791322999,1,0,0,0,0
205,H1N1_09,1.5428857591431844,2.2952729807977352,2e-4,1.6224634040639299,2.6058679483410097,2.8043327573899703,7.956570548125369,1,0,0,0,0
205,SARS,1.4271105675238924,11.75070195197912,0.09484966231586096,4.536301726272304,5.6033333333333335,5.393690209665777,0.19598422832200652,1,0,0,0,0
205,MERS,0.5554063687138557,9.227453422802022,0.351969558741907,6.842500538654636,7,16.218314038169645,0.04764826103075746,1,0,0,1,0
206,COVID-19_WT,3.1845364478026514,4.975657338840797,0.02939943919370796,6.94,5.391102355740216,8.387251768180963,0.4972640265478451,1,0,0,0,0
206,COVID-19_D,3.152487084291928,4.1895057485839295,0.01733952982016558,4.769712723949139,4.258749405406134,5.605984998461594,0.4964478713944903,1,0,0,0,0
206,COVID-19_O,9.710873498873374,3.1594329196159685,0.006665482950450956,3.342449145621062,2.652837942669095,4.193694878698935,0.3784910437472383,1,0,0,0,0
206,Ebola,2.488836163690928,14.006231818265693,0.5992049852054617,9.207403545675458,9.290531317056832,5.702405793560818,0.7813341644069023,0,1,0,1,0
206,Marburg,1.6176960633967823,13.121337263126813,0.590703836727027,8.22555138317125,6.8000362703760455,3.114556992454816,0.5954221357442797,0,1,0,1,0
206,Mpox,0.8,10.391718876560104,0.048739396184027964,7.261628101064608,3,5.702792062131297,0.15243387172828232,0,1,0,1,0
206,H1N1_18,2.083403724980994,3.059157319452791,0.028062251452536657,1.34,1.553179347760045,0.8674605685105101,1.3064306316469794,1,0,0,0,0
206,H1N1_09,1.6191713203353622,3.035129373991194,2e-4,1.6097481913026936,3.0350809389568907,3.457708948671047,6.135838487557346,1,0,0,0,0
206,SARS,1.5521664063458833,7.034619071995317,0.07808233130568135,4.835276666431632,6,7.481155258811579,0.11993312798081907,1,0,0,0,0
206,MERS,1.4561966088614722,10.945229636521379,0.4383277554705759,7.2203820439632755,7,17.048935170600505,0.037403985382007864,1,0,0,1,0
207,COVID-19_WT,2.9361807832808893,4.6904911161980065,0.027310640321926448,5.52849196094869,5.584355486876218,9.12273759911314,0.6470097507216237,1,0,0,0,0
207,COVID-19_D,5.1185003309315045,3.9427897950415245,0.013780596575243113,4.5138543731194956,4.3630782804478985,6.024291966825077,0.8232112692630381,1,0,0,0,0
207,COVID-19_O,9.49740507711835,3.0284880771299116,0.003237752490215543,3.3196003965860634,2.620907956471158,3.730033267769052,0.1944092685442872,1,0,0,0,0
207,Ebola,1.7005270848599003,13.808049318774879,0.6268564870939464,8.215543598870575,10.841533224985834,6.669633742381615,0.47644232239919104,0,1,0,1,0
207,Marburg,0.6121310806465786,12.84182289582171,0.6275189712036652,6.685251379951669,6.495760630444985,3.2827671686304525,0.5613573931195596,0,1,0,1,0
207,Mpox,0.8,11.407307844448436,0.06218845871572567,7.637039394092902,3,7.2070184935201755,0.1832413500535452,0,1,0,1,0
207,H1N1_18,2.3645791263488496,2.9753139533440645,0.02551277892661929,1.34,1.5904964216224293,0.6582319385322398,0.8669259248605284,1,0,0,0,0
207,H1N1_09,1.56889290269451,2.8132210578132066,2e-4,1.56665301916007,2.325335834385916,3.4131148024050595,6.598098504595684,1,0,0,0,0
207,SARS,1.9046268455247721,15.420422809547556,0.09989089587936413,3.852542293220601,6.6033333333333335,10.679271299033651,0.1429252379871227,1,0,0,0,0
207,MERS,1.623740056003392,12.963435643232442,0.4425524948497289,6.369752829363142,7,20.118951010652353,1e-5,1,0,0,1,0
208,COVID-19_WT,3.24873389097447,4.836029484688645,0.028765278707826143,6.147456563325445,5.388911269196361,9.013558220145274,0.5582067948987904,1,0,0,0,0
208,COVID-19_D,6.5482463748278414,3.8812259004232565,0.011443845511839851,4.831204406738884,4.391268729980775,6.62962465043209,0.5959007237101456,1,0,0,0,0
208,COVID-19_O,10.628046722357594,3.1678903710543147,0.006605389593771256,3.3304796902482665,2.5881476113103217,4.039067762762682,0.2688763546630881,1,0,0,0,0
208,Ebola,3.3700391441637723,14.303850253139421,0.578,9.200833313966042,11.14895666150586,6.7891245397414295,0.1864147073950903,0,1,0,1,0
208,Marburg,0.698845166385814,7.79870584941331,0.6210443395472978,6.5776115546116465,6.093864488501258,2.552443268511346,0.5891179820513366,0,1,0,1,0
208,Mpox,0.8,8.221721636072125,0.05817160055902989,7.945911384724564,3,2.48056706682397,0.04499114291397141,0,1,0,1,0
208,H1N1_18,2.5525720195024695,2.9875643313203852,0.0244560127171477,1.34,1.5578555300281753,0.822508294217379,0.7251083320280296,1,0,0,0,0
208,H1N1_09,1.6830599422105357,2.1494892020322816,2e-4,1.5241907314509153,2.520663281646319,3.2549114560961856,7.963669546890186,1,0,0,0,0
208,SARS,1.2321762876774704,9.698880037731108,0.09543978883081541,4.442541274529559,6.1033333333333335,10.944,0.059810727677059354,1,0,0,0,0
208,MERS,0.7013869039383406,8.086655130051374,0.3986381939082569,6.376169018255153,7,17.655613009452242,0.041096402921118574,1,0,0,1,0
209,COVID-19_WT,2.3148055359948008,4.671116056845304,0.03322808502676593,6.94,5.505071390174766,13.84305524549126,0.49039513692269376,1,0,0,0,0
209,COVID-19_D,4.836156184342287,3.447012992646337,0.011147769730487691,4.817951845224242,4.348281875869118,6.714432957283603,0.7455328012612324,1,0,0,0,0
209,COVID-19_O,11.150817904318174,3.148407063420946,0.004832914585289043,3.404805657380872,2.755872488754513,4.178040053144363,0.3441729563821541,1,0,0,0,0
209,Ebola,3.531336762120746,14.056029338454938,0.6134819134494567,8.783410450670777,9.349642111950129,6.930765738441817,0.20252330425270626,0,1,0,1,0
209,Marburg,1.2072469958063072,3.5457331532785954,0.6391415874730974,6.809065735129712,6.54593000632783,2.4921300696127555,0.5369491550170084,0,1,0,1,0
209,Mpox,1.3346733257760164,7.110934594517666,0.05630296729535003,9.898840504800367,3,7.589373761923785,0.16813023744305539,0,1,0,1,0
209,H1N1_18,3.185411407708937,2.8038444191052423,0.02270760875352886,1.34,1.5986980280326237,1.0175832887874712,0.9523119074700899,1,0,0,0,0
209,H1N1_09,1.6116776323974757,2.6105594107477033,2e-4,1.6753050978187183,2.4320665195746565,3.6876640982398374,8.048286768543829,1,0,0,0,0
209,SARS,1.1821512890792165,3.24723499899477,0.08139287524924402,4.557297950453938,5.6033333333333335,7.395379574057957,0.17909683429264414,1,0,0,0,0
209,MERS,0.8210393019195155,15.035197777455037,0.3419524401466319,6.491367010345487,7,22.201852099459586,0.06119350245468641,1,0,0,1,0
210,COVID-19_WT,3.36402681188489,4.576615537041053,0.029326928726040535,6.215132982555472,5.534664642965101,11.05286597067828,0.5375999334504911,1,0,0,0,0
210,COVID-19_D,4.415465838517619,4.182755396057529,0.01406856059826251,4.576375357719458,4.1907195682426455,6.255347714938698,0.652901498682212,1,0,0,0,0
210,COVID-19_O,8.927506625213539,3.140972700110909,0.0022374843864535303,3.4507911339521917,2.512961245326675,4.319525065290824,0.2819735718328879,1,0,0,0,0
210,Ebola,2.9921745672236466,15.313316133473577,0.5976974846386081,8.656230498239974,11.19153643819865,5.155245131037747,1.6046053283414166,0,1,0,1,0
210,Marburg,1.007678581488569,1.2212945004202191,0.6331416185934908,6.264475137588574,6.8747112657036595,3.1105586696211174,0.5744008382056317,0,1,0,1,0
210,Mpox,1.256087755675611,10.20057237418134,0.03937540472295532,8.817205618755581,3,9.1189316986841,0.6093708501855823,0,1,0,1,0
210,H1N1_18,2.4668033961086957,2.570121589089083,0.024630367493306438,1.34,1.5702025755703375,1.281087986414373,0.8406690687415497,1,0,0,0,0
210,H1N1_09,1.6087052960181105,2.319294608561017,2e-4,1.6235961194264017,2.7776677730968684,2.6222640685747685,7.042850413098231,1,0,0,0,0
210,SARS,1.9649248817016651,6.52710685639915,0.12551144808506548,4.211132097361925,6.206666666666666,9.534,0.13176678593994273,1,0,0,0,0
210,MERS,0.6746125102227777,10.64120515739715,0.409033844624571,6.104128511086995,7,11.510398491488285,0.051073852260453814,1,0,0,1,0
211,COVID-19_WT,2.9035147853587273,4.781357520571348,0.0337844232501157,5.6083250938736064,5.33794243143336,9.643130476848686,0.64684036192226535,1,0,0,0,0
211,COVID-19_D,3.96342004580659,3.962076828389711,0.011633052100318331,4.626977549045396,4.315998617732961,6.411559139666238,0.574969830370321,1,0,0,0,0
211,COVID-19_O,9.02205167961779,3.3298599382824623,0.006169040823553395,3.3395764195813165,2.638216004076528,3.538871995496722,0.229823617133187,1,0,0,0,0
211,Ebola,3.011191637199443,14.723845092916907,0.578,8.865256888507687,10.901506749390439,5.860326805620533,0.20454069909499212,0,1,0,1,0
211,Marburg,0.9618763768343535,6.369290333241782,0.611753731783985,6.549319249808105,6.470703177720125,3.0131077115871334,0.573249461578997,0,1,0,1,0
211,Mpox,1.273416036921144,7.97704416997491,0.045505817828423674,7.341047663935682,3,2.2014471185404445,0.15105659387908446,0,1,0,1,0
211,H1N1_18,2.0448900303886313,2.2972023569495463,0.025098339162359207,1.34,1.7176287294073893,1.187554470875749,1.1156262938264032,1,0,0,0,0
211,H1N1_09,1.7411381261245684,2.9205963542875244,2e-4,1.955544634353888,2.8015716615287487,4.071477197995762,6.31466959396225,1,0,0,0,0
211,SARS,1.7814328505996098,10.32826370414801,0.10991867588000417,4.488772737296927,6.1033333333333335,13.38,0.12069959712470926,1,0,0,0,0
211,MERS,1.2491246716668056,10.91257348451919,0.3954679931324717,6.36721618657017,7,11.834612430148994,0.027706863478548876,1,0,0,1,0
212,COVID-19_WT,2.9116938183496575,4.841548108168476,0.02712316245894014,5.90674072926954,5.418319716700894,9.917737943111215,0.4880394406824242,1,0,0,0,0
212,COVID-19_D,3.7308734536150685,3.6994082407730313,0.00356552525186292,4.626678937674806,4.479037443229453,5.4501173101713105,0.6372349850541745,1,0,0,0,0
212,COVID-19_O,10.323346485599519,3.0349535209455807,0.01212542816665732,3.2871023952938607,2.655008570534074,3.932103937550234,0.2393025530391695,1,0,0,0,0
212,Ebola,2.114229343918214,15.399375192344621,0.6116465723387776,8.05461101073076,10.991660011646877,8.176798280127294,0.4653109670354591,0,1,0,1,0
212,Marburg,1.2165208284639344,8.235579515263561,0.6187425625739105,7.4307925285836625,6.682776749068133,2.625909312015881,0.5519402608404282,0,1,0,1,0
212,Mpox,1.3044393706131179,8.2001452770932,0.025819619855835727,10.537263810670192,3,7.569440289068387,0.336382753614044,0,1,0,1,0
212,H1N1_18,3.0784187332051003,3.7136542103667254,0.0282727624006766,1.34,1.7160922244162624,1.5952381319099616,0.9092742369208013,1,0,0,0,0
212,H1N1_09,1.6163205579056676,2.708276664803847,2e-4,1.631752086997862,2.4913062758801554,3.617467235445278,6.986364652290503,1,0,0,0,0
212,SARS,2.0609488412616077,11.656309976870197,0.0952134004465485,4.35355463902493,6.5,8.206565005162016,0.17515474630579347,1,0,0,0,0
212,MERS,1.6796590970962573,9.89084791306361,0.43746669267417687,6.8796615007837865,7,16.512725613221725,0.019062615664523382,1,0,0,1,0
213,COVID-19_WT,2.7857888043428054,4.655209102110359,0.029656184888854735,4.589377032621494,5.404146550515962,8.691434934274362,0.5865535620504714,1,0,0,0,0
213,COVID-19_D,6.123899790793672,4.216872352330966,0.0033437425497922155,4.536366479933648,4.45729475128628,5.469873663289435,0.20650996423465534,1,0,0,0,0
213,COVID-19_O,7.6571855982171035,3.3958222727228855,0.004614391942749741,3.292349175583701,2.5368291821813527,3.7711947034831383,0.22954743459072147,1,0,0,0,0
213,Ebola,4.442462974817813,15.440000976398565,0.6006386053828245,7.807685355945604,10.95905906445279,7.367485873545347,0.816020775885828,0,1,0,1,0
213,Marburg,1.6523355998317797,16.87183815931856,0.6054257519800341,5.664804828329261,6.8881358710564555,3.0396774994243643,0.5863952044287547,0,1,0,1,0
213,Mpox,0.8,8.479347489210747,0.059830354349812896,9.244901454972805,3,7.7155326290615305,0.3127294052209534,0,1,0,1,0
213,H1N1_18,2.141132358946756,2.2015795706551398,0.02289912199460325,1.34,1.677846782826282,0.7027545821393509,0.7742137687066971,1,0,0,0,0
213,H1N1_09,1.467137991056989,2.3217034554487794,2e-4,1.4719315945303941,2.26658925681096,2.8448350042920194,8.549916225496757,1,0,0,0,0
213,SARS,1.2447210939601066,2.0003324519599026,0.09418072578588442,4.6909345956788995,5.5,6.948,0.25477260349205116,1,0,0,0,0
213,MERS,1.5989264252571966,13.908267089038487,0.33710785899669377,6.742653406276762,7,15.216083395023832,1e-5,1,0,0,1,0
214,COVID-19_WT,3.309420629467539,4.716351954981632,0.022964637645630524,6.564073086584933,5.2041808311026765,9.502861500933,0.5553590434321408,1,0,0,0,0
214,COVID-19_D,5.711370571197408,3.5160919208515136,0.005081071485235295,4.707236068648636,4.496079860179906,7.0874233477027575,0.3279103781200944,1,0,0,0,0
214,COVID-19_O,9.049004119245184,3.2264943679098623,4.7294914858551625e-4,3.5672171037418314,2.9091881884395336,3.4573079341197186,0.31733251592491907,1,0,0,0,0
214,Ebola,3.5945501773723105,13.798699792406609,0.6094971940169228,8.536872282279468,9.849126427524991,4.5356281022956555,0.5723450592656543,0,1,0,1,0
214,Marburg,1.043056673822801,15.305758132073844,0.5991832276258725,6.462264554506404,6.937626414450613,2.7930276952213515,0.47851454693486273,0,1,0,1,0
214,Mpox,1.791526140287539,8.13024569192922,0.0682700283113938,8.662348582367052,3,5.789976171306528,0.17598637886571786,0,1,0,1,0
214,H1N1_18,1.7253723774059437,3.174456681239923,0.02488256162351069,1.34,1.6223718942254874,0.9078712056647399,0.6417692097629794,1,0,0,0,0
214,H1N1_09,1.5237831448303418,2.675907142451475,2e-4,1.7295643458881795,2.267029513185532,3.9070599240218025,7.563182488583989,1,0,0,0,0
214,SARS,1.686597630962323,6.313590760661121,0.1018835763129561,4.4616635901998265,5.5,10.077729611488346,0.11339749535026261,1,0,0,0,0
214,MERS,0.7959993317017323,13.202253957338627,0.457297995726641,6.681720125757813,7,15.1080785265191,0.06118477222423889,1,0,0,1,0
215,COVID-19_WT,3.139757105122462,4.745438267216192,0.028126284506844956,5.431214020723424,5.437343106761893,8.364743134433034,0.4809359787411414,1,0,0,0,0
215,COVID-19_D,4.842429808447259,3.6314180832602183,0.0036748584352388827,4.533092982953469,4.296962568894848,6.675541000885736,0.777623429218714,1,0,0,0,0
215,COVID-19_O,8.219611859847051,3.1794840999437297,0.00370438168778361,3.3702066025181363,2.5503614845435045,3.8280533518142605,0.17775729471434157,1,0,0,0,0
215,Ebola,2.0464616696843927,16.603794030789174,0.6045432285831848,9.161376969395906,10.677545241784085,4.784069569029256,0.7382384196902468,0,1,0,1,0
215,Marburg,0.9993737849806943,9.342021882723579,0.6059621926759738,5.039265102918,6.186469278397397,2.847620980103603,0.5725726586835779,0,1,0,1,0
215,Mpox,1.2761572944754338,8.00686030956975,0.04572532847454465,8.864134442967382,3,6.952394421869543,0.3763492331498643,0,1,0,1,0
215,H1N1_18,2.413051262701304,2.5531040216331595,0.020987256787248415,1.34,1.6935390675138184,0.9863777655340352,1.0532495049028383,1,0,0,0,0
215,H1N1_09,1.613067720423318,2.646603977860777,2e-4,1.7728800517087762,2.5841443851383543,3.6019796864406746,6.979895748946182,1,0,0,0,0
215,SARS,2.069816923272192,5.186731531945111,0.10348110944325178,4.274158084002799,6.206666666666666,10.220727953772426,0.1095483033267611,1,0,0,0,0
215,MERS,0.5335440390813134,10.014209226403919,0.39666382961925384,6.562921922002275,7,19.29781141404259,0.029066626315282038,1,0,0,1,0
216,COVID-19_WT,2.6903112151200057,5.064343586795892,0.031992174401779656,6.006830536426381,5.613522429373073,9.562498672854957,0.49690894381359235,1,0,0,0,0
216,COVID-19_D,5.681179264828166,4.183797456865074,0.01885687503692092,4.632978889595921,4.393814185511248,5.76497809655585,0.45944124827875027,1,0,0,0,0
216,COVID-19_O,8.585210926446806,3.1821242355928683,0.008948912324592925,3.6229485046845538,2.753837278611311,3.6452547574671486,0.13677053613002765,1,0,0,0,0
216,Ebola,2.785359597744932,14.262483116501596,0.5885335581233374,8.616045453174575,10.951565162137452,7.357079980158687,0.2748494551920472,0,1,0,1,0
216,Marburg,0.9096283317754952,7.164756754778277,0.6347426302606989,7.082895964441455,6.358102345213643,3.1377779177381915,0.6000541748382334,0,1,0,1,0
216,Mpox,1.2925691345423052,7.351609092993818,0.053111888245596664,8.344792955101479,3,5.09145472218802,0.12671570538860072,0,1,0,1,0
216,H1N1_18,3.0548902887993146,2.408611747890394,0.024168878449708275,1.34,1.480533334494057,0.758778518901691,0.851870347859841,1,0,0,0,0
216,H1N1_09,1.7040470888246624,2.4695300196613257,2e-4,1.6718467485677955,2.3346182241480946,3.4949133224160533,5.885023312359718,1,0,0,0,0
216,SARS,1.9975327622136403,2.6881259319020576,0.09255922567730951,3.8385054224554445,6.1033333333333335,14.89,0.27040058171291426,1,0,0,0,0
216,MERS,0.7031388473944968,13.267576316929432,0.39179659509703,6.7075314681756755,7,8.823222320436935,1e-5,1,0,0,1,0
217,COVID-19_WT,2.932236271929441,4.490405678971826,0.0268579424179778,5.629792077134818,5.175715467039107,9.462302608333534,0.4520564762364489,1,0,0,0,0
217,COVID-19_D,5.684017272718839,3.551159886195734,0.005034849746174769,4.667579343050757,4.387256103579733,5.969835552864002,0.29069624818383677,1,0,0,0,0
217,COVID-19_O,9.50068530002109,3.309668410082234,3.1314195890098657e-4,3.3499252837603337,2.6938629374669074,4.035481299193761,0.09817627944826096,1,0,0,0,0
217,Ebola,2.699478314079575,15.7063964940067,0.578,8.023480085627853,11.075448791486847,8.377995584585225,0.5943673064621817,0,1,0,1,0
217,Marburg,1.6190112270994717,20.83600520664598,0.6106383003074725,7.043300860619847,6.290439359804936,3.0955766867228935,0.5695208613316711,0,1,0,1,0
217,Mpox,1.3016900864840144,8.316312011862355,0.036998932288012217,8.007788609784969,3,3.464422821713688,0.3956420097279004,0,1,0,1,0
217,H1N1_18,2.265383993317868,2.549395261014536,0.026278776993315545,1.34,1.712772712160917,0.7377508810767475,1.18047014316928,1,0,0,0,0
217,H1N1_09,1.6182564519961364,2.6725586175796154,2e-4,1.680439633421453,2.545225851472263,2.410606881435463,10.960546209410444,1,0,0,0,0
217,SARS,1.2033450252870783,12.171765778472095,0.09068713726177847,4.1008460818861465,6.1033333333333335,8.616058316618899,0.07496428288942439,1,0,0,0,0
217,MERS,0.7348168419831336,11.777986623065228,0.4128779809426675,6.338343039454528,7,19.76659045037152,0.11608340366231437,1,0,0,1,0
218,COVID-19_WT,3.0670210379116636,4.578410319476264,0.02723334050130246,6.154243928066276,5.444146364401856,10.887815032023646,0.5490999211856075,1,0,0,0,0
218,COVID-19_D,4.061032155985038,3.9116853332002077,0.014990608876184043,4.565074313867974,4.370366466378119,6.0311851958216565,0.39381310753339344,1,0,0,0,0
218,COVID-19_O,5.962561897295836,3.2876652665116546,0.007871729342934147,3.3183649003994797,2.5756544746467753,4.112576184950206,0.25985680957048185,1,0,0,0,0
218,Ebola,4.822495323784093,13.99795630642991,0.6049968283878484,8.00670634378164,12.27,7.147232804817097,0.5427990012962046,0,1,0,1,0
218,Marburg,1.5983164565766774,7.9739135840681055,0.5828425568398121,6.8333059706015025,6.411308757624578,3.135856100094444,0.5952849339082852,0,1,0,1,0
218,Mpox,0.8,7.872060524093697,0.07146379258200286,8.944894991906349,3,3.4555938753869566,0.2203805779475032,0,1,0,1,0
