MCMC_Iteration,Pathogen_Name,R0_sampled,SI_Clust_sampled,CFR_sampled,k_sampled,LatentPeriod_sampled,InfectiousPeriod_sampled,IncubationPeriod_sampled,Route_resp,Route_direct,Route_sexual,Route_animal,Route_vector
303,SARS,0.49735722254725045,11.925973136605773,0.10260416266433603,0.22455135124648143,NA,5.291692162261746,4.951712053451998,1,0,0,0,0
303,MERS,0.75128364405694,0.614967507667024,0.6235237703529508,0.03934434961443593,NA,17.327344750068576,3.3539911300117256,1,0,0,1,0
304,COVID-19_WT,0.6089344467852635,4.764325646460211,0.024598087255265844,0.5199006936464747,5.375035054101,8.858633767308739,6.161097182388295,1,0,0,0,0
304,COVID-19_D,3.061884119224667,4.206918395262707,0.0049611893417406076,0.7788904746813229,4.538750877238587,7.133218294978958,4.176689860915726,1,0,0,0,0
304,COVID-19_O,4.462197669978735,3.2641385492440413,0.0070575116498490485,0.19731504467175973,2.9522184382036314,4.959464625512529,3.4256443439335666,1,0,0,0,0
304,Ebola,2.033277943992709,14.864244488492055,0.5705390103622572,2.804004105476337,10.19150668652856,4.136558004570611,8.53167611515096,0,1,0,1,0
304,Marburg,1.1556812004460095,14.934682702332953,0.47816383590184086,0.6080500209493203,6.074777514151676,2.823348142630839,7.195170712855846,0,1,0,1,0
304,Mpox,1.762654805878582,8.9752083628014,6.650175852308735e-4,0.22125020780033042,NA,5.681098808309283,9.540978713375331,0,1,0,1,0
304,H1N1_18,1.7471962444208153,3.703317548176717,0.01958250149814013,0.8104445132283485,1.674889906368593,1.4056520518370994,NA,1,0,0,0,0
304,H1N1_09,1.3592866828252472,3.164903704065699,2.1392373584758965e-4,5.165947800145358,2.640001958343535,3.314199879773419,1.5862403043581523,1,0,0,0,0
304,SARS,2.967830667304642,18.138987369895485,0.098339977079156,0.1718145021435161,NA,4.475222872749459,4.851137122586012,1,0,0,0,0
304,MERS,0.7424494948521261,16.06649462955955,0.3605322851137486,34.88859804671431,NA,16.295497395984,7.061835579613303,1,0,0,1,0
305,COVID-19_WT,2.551860501692228,4.737741451290537,0.02896902952604538,0.6477481181172257,5.724006473214996,9.819671293826008,6.516777773986145,1,0,0,0,0
305,COVID-19_D,4.077877304500363,3.490548582295609,0.018746872822494078,0.8349546034450792,4.442087153313416,6.313654936632234,4.381607192134433,1,0,0,0,0
305,COVID-19_O,8.912147276072563,2.9166234551663393,3.996413548583347e-4,0.28143323548192867,2.6074109583345026,5.029749440774305,3.7688377212844517,1,0,0,0,0
305,Ebola,1.4527296142173558,18.708140409524017,0.6052388675469974,1.6740827339999504,10.919594263218391,4.028175258139631,8.071384681743616,0,1,0,1,0
305,Marburg,0.7661319151023064,5.882663416847727,0.5471127885164717,0.5993965647662023,6.56069255502853,2.734993001956062,7.063766307287089,0,1,0,1,0
305,Mpox,1.8620430401467007,14.003691664801792,4.016279726452886e-4,0.4651602463145832,NA,5.28824553659663,15.262226741197756,0,1,0,1,0
305,H1N1_18,5.641338728190764,3.5065013328282495,0.027832899624355627,0.528177367161077,1.5313189409344103,0.911214932624946,NA,1,0,0,0,0
305,H1N1_09,1.8456122753094446,3.929826631940225,1.9251334618352142e-4,7.74758864417709,2.6278602426721176,3.7786185062988547,1.7094311768068167,1,0,0,0,0
305,SARS,3.629201735457309,10.799469799707946,0.10080432799309977,0.16986468864279514,NA,4.593649751920157,3.9406711244993926,1,0,0,0,0
305,MERS,0.37387469775649534,14.88106735624746,0.292977479435252,0.0731087715115383,NA,11.732550205813942,6.486550316341081,1,0,0,1,0
306,COVID-19_WT,2.5682091067578265,4.771383703987608,0.02705572609167599,0.5247421128167453,5.584227665743017,11.298119033797489,6.272866681872362,1,0,0,0,0
306,COVID-19_D,3.666493585025579,4.195297173986168,0.004564432109734603,0.6387596595207531,4.350174840568241,5.527997984295579,4.91327129555186,1,0,0,0,0
306,COVID-19_O,8.624609398636274,3.1678434181762105,0.0069516535027310325,0.09269612343528762,2.628493184449258,3.617152003079838,3.24471000372751,1,0,0,0,0
306,Ebola,2.291228052806787,16.113161982896894,0.5800515615459562,0.3362767520158898,10.749402724714821,5.922966009013252,8.610729628500005,0,1,0,1,0
306,Marburg,0.6311634022594446,9.43486964204989,0.71516914575944035,0.5910693638739629,6.4010216204902575,3.0998893776830556,6.966605260859619,0,1,0,1,0
306,Mpox,1.798371001774609,11.587831733965697,0.03296889664560773,0.027429161411859193,NA,5.622608383892664,19.290177873681216,0,1,0,1,0
306,H1N1_18,4.0219864603329505,2.4810521921247966,0.02487841190961085,0.3845792293435454,1.586217827120153,1.3663137819615399,NA,1,0,0,0,0
306,H1N1_09,1.768495300431331,2.0398081052689285,2.3299315577360644e-4,6.72179918410319,2.9000024590372053,2.2721243686563115,1.9933883405680792,1,0,0,0,0
306,SARS,2.4800787470374197,11.071170246586638,0.1022021823835347,0.18902459208510045,NA,4.6794553273268615,3.880127787542953,1,0,0,0,0
306,MERS,4.916539750870853,0.9452578227471911,0.33523679988501914,0,NA,17.71590669095501,6.941899361643072,1,0,0,1,0
307,COVID-19_WT,2.6847714096623956,4.71963169542572,0.06020419485129372,0.6258462156520536,4.958343457778545,9.428552421629613,6.159830148698041,1,0,0,0,0
307,COVID-19_D,5.235725213286559,3.7041860406433327,0.006047008916807924,0.9711032916410762,4.445186293870235,7.200373092201441,4.618509351550637,1,0,0,0,0
307,COVID-19_O,7.330651037724314,3.510877162360738,0.006989183104571343,0.31468188775850803,2.546725978782314,4.165168792112797,3.2466310739169812,1,0,0,0,0
307,Ebola,1.8300036250688954,16.168676757512277,0.5514731907493647,0.21034262744249893,10.742248309499372,4.566747009404845,8.630608502886767,0,1,0,1,0
307,Marburg,1.6065629566886825,9.796347258665659,0.6895452975306622,0.5920944765755357,6.699878975803988,3.1317475588742156,6.884585385813056,0,1,0,1,0
307,Mpox,1.7844350324331457,8.103984813232554,0.012537113976860408,0.3813280703774171,NA,6.676019466238516,8.842989608864775,0,1,0,1,0
307,H1N1_18,1.2352809925272235,3.8925889939262905,0.023498558352945724,0.897765956394325,1.6165394081539588,0.6769747166002109,NA,1,0,0,0,0
307,H1N1_09,1.5569100188926712,2.800909701139112,2.0947162416408755e-4,7.726318275308179,2.6658706195193673,3.689496935162843,1.717874957151041,1,0,0,0,0
307,SARS,2.0776712928439385,4.429936923819509,0.09425900406179011,0.24267072798199774,NA,7.571445011390086,4.485321051159265,1,0,0,0,0
307,MERS,4.558990195677911,13.129079136637115,0.4523373146114751,0,NA,18.320207160231835,6.894045188666847,1,0,0,1,0
308,COVID-19_WT,2.80333166493836,4.891608907265215,0.0646211208391356,0.3908170582492405,5.019203187592351,25.56054939385302,7.308900799699012,1,0,0,0,0
308,COVID-19_D,3.335709512475164,3.599869168985935,0.020176024302395144,0.761024155511471,4.438802405103167,3.6707837834347066,4.9005493052495,1,0,0,0,0
308,COVID-19_O,10.879157986483092,2.939518337605838,1.4749093292347958e-5,0.09743714737753639,2.5839372321847054,4.291347006711018,3.8173694471795705,1,0,0,0,0
308,Ebola,1.1313717455691976,15.391315917725912,0.6575525402242417,0.3487323427878002,9.957547958775907,0.24063367365682264,7.491745050757012,0,1,0,1,0
308,Marburg,1.6315407550332062,0,0.5223767785297744,0.5669827020229381,6.934883363417756,2.7832653943441334,4.036424020799624,0,1,0,1,0
308,Mpox,1.7908275803768725,8.507578380191687,0.09650004867526929,0.6210146736440393,NA,2.42845445984189,7.901188542358335,0,1,0,1,0
308,H1N1_18,0.5948963754822196,1.9524811679718437,0.022815513520514575,0.9585384095182817,1.6428645763491208,1.3544482770678299,NA,1,0,0,0,0
308,H1N1_09,1.635737791447772,2.3332256434794396,1.8499638389083667e-4,7.982066229704493,2.569314009663794,3.0611815701518985,1.8009847715471081,1,0,0,0,0
308,SARS,0,19.292287007231543,0.09510355999087802,0.22762204658576352,NA,3.6977619805278756,4.198004350445502,1,0,0,0,0
308,MERS,0.08510553413334125,13.314372365669811,0.45521889447914327,0,NA,16.587256737488826,4.785600527113627,1,0,0,1,0
309,COVID-19_WT,3.020815544792802,4.463500589880703,0,0.6535506317943404,5.666131971068529,14.803611372648076,7.109160682943266,1,0,0,0,0
309,COVID-19_D,5.946054102660948,4.209810909691639,0.02078117888005806,0.2904052019967906,4.514551873467704,5.455676416626336,4.966253857091428,1,0,0,0,0
309,COVID-19_O,4.17108357496118,3.04062131550637,0.007092177090562209,0.30675171049733346,3.203516743489962,3.4337106038319876,3.2237106931014017,1,0,0,0,0
309,Ebola,1.8631724668364673,13.90662752742405,0.554445564224688,0.3273519913430627,10.187465456770596,4.316965959794534,7.7974107216482285,0,1,0,1,0
309,Marburg,0.8913459355003189,12.549227846771757,0.7436817655950272,0.6427670779105081,6.576921649261932,2.7984763318428634,6.2465497863152075,0,1,0,1,0
309,Mpox,1.704550375132106,7.8756139980137485,0.06740353692354309,0.2005538025268241,NA,6.214490397855314,8.293955551128862,0,1,0,1,0
309,H1N1_18,1.1198903828915983,3.403324325465502,0.02516969700213286,1.3248342631708407,1.6048164441079866,1.0674198671230772,NA,1,0,0,0,0
309,H1N1_09,1.9934416191723436,4.184306549239883,1.76345702336466e-4,6.692636750353371,2.671191108573689,3.744204599380541,2.030130378911302,1,0,0,0,0
309,SARS,0.048443972978655436,13.84928762019101,0.09695534258890186,0.20403437864604448,NA,6.405741336076061,3.4883273961030365,1,0,0,0,0
309,MERS,0.5157349596490592,15.788318093737947,0.5054338653192955,0.0676594705657988,NA,15.470437126187317,6.914658693687397,1,0,0,1,0
310,COVID-19_WT,2.550099883465084,4.85196686286235,0.018525857148597585,0.5004117565869929,5.553973184093582,17.942790595763086,4.334401653365968,1,0,0,0,0
310,COVID-19_D,3.4244591944137612,3.1237672792242295,0.004771808266227006,0.1766241749818232,4.286943619571516,5.762311023895971,4.9731586592310455,1,0,0,0,0
310,COVID-19_O,10.564765278011592,3.146238320990877,0.006767879495129674,0.07903884428196298,2.5604026086096923,4.125422386185539,3.199481892526185,1,0,0,0,0
310,Ebola,3.7224405292640217,14.546286921389115,0.5569839416999952,0.06377340643717433,10.080559861326636,5.054423811831757,8.941817099625807,0,1,0,1,0
310,Marburg,1.6047834962393663,11.56851611131122,0.6408753512436444,0.6584265653088442,6.434095158518881,2.82921650679275,1.0006976954174451,0,1,0,1,0
310,Mpox,1.8572934049709238,9.186172738017746,0.09832094330531603,0.21399005807834398,NA,5.844500037907007,10.282857839995097,0,1,0,1,0
310,H1N1_18,5.979831332392271,3.842862400676298,0.030908915864701222,1.2724304172316006,1.5791486239436288,1.1664255206258032,NA,1,0,0,0,0
310,H1N1_09,1.559868274995544,2.864371976590598,1.7619818456703006e-4,7.288477186255342,2.6365837923850792,3.172994045225296,1.87290283028574,1,0,0,0,0
310,SARS,2.6502682670110667,10.455607396014232,0.1019441542139364,0.1965857226551852,NA,4.61438036019882,4.509184159422588,1,0,0,0,0
310,MERS,0.21009478035872398,1.5118657373963078,0.25210591647456604,0.0671940292765356,NA,13.220598821733567,6.358198044418722,1,0,0,1,0
311,COVID-19_WT,4.835879180773943,4.808571000132898,0.006771713828513232,0.6356853013227967,5.404800890379421,9.392819005448498,4.460449215750385,1,0,0,0,0
311,COVID-19_D,5.896841076535273,4.202117113981199,0.019679477559843096,0.8544335176227035,4.345533916401382,4.003890671118233,4.649188151745083,1,0,0,0,0
311,COVID-19_O,8.48565336692824,3.457771943268201,0,0.35656030367853436,2.5502467874811607,4.933397050592294,3.383004930983318,1,0,0,0,0
311,Ebola,12.798362499526966,16.346087650769388,0.580012204955846,0.06657588751128916,9.339491051534011,2.311335010606456,8.596122895894814,0,1,0,1,0
311,Marburg,1.5857941318552096,4.482480643672867,0.5832039396374858,0.6311923493719165,6.018065188908509,2.9646766957727735,8.490556814304895,0,1,0,1,0
311,Mpox,1.7931416365781503,8.37485936955649,0.07503125638482962,0.3157334050741761,NA,2.498265815420951,8.435063092011308,0,1,0,1,0
311,H1N1_18,1.7702711834459666,1.7397111822111495,0.024327550290554764,0.43890915628412763,1.5325052383499909,0.8751138568071684,NA,1,0,0,0,0
311,H1N1_09,1.6474960947943413,2.7021908109482533,1.9117220167261657e-4,8.768445213775928,2.4803090933319685,2.7370119491324667,1.6003740735923553,1,0,0,0,0
311,SARS,2.831275756742295,12.082758573465224,0.0957833982376259,0.1492308601941034,NA,4.853320993201162,5.270639398180412,1,0,0,0,0
311,MERS,0.06898427209112165,14.283221772954409,0.37562426718394215,20.510073591812855,NA,23.81964328301561,7.025328182440812,1,0,0,1,0
312,COVID-19_WT,2.871135273578878,4.861621791241019,0.021693296791121055,0.5516915486387749,5.302165935559052,9.68639176414119,7.081161528728798,1,0,0,0,0
312,COVID-19_D,3.8814485458977224,4.189819842394078,0.005084032289789518,0.8978127645136013,4.329308676479485,4.867523094110876,5.105088590010656,1,0,0,0,0
312,COVID-19_O,13.164885198674254,3.186076756677964,0.007059576247647182,0.08365187399676577,2.5859700932371203,3.4978192803208983,3.471744232936867,1,0,0,0,0
312,Ebola,1.70769676195919,14.058924317586188,0.5046339780529845,0.2272945227581552,8.6779718011584,6.129784743297499,9.337280852108973,0,1,0,1,0
312,Marburg,1.6109860311143553,7.303348904667201,0.6070342570387602,0.5934232273235502,6.564425262604787,2.8888315246104725,6.789117858296044,0,1,0,1,0
312,Mpox,1.815260623487308,7.403179227394473,0.10284725565061302,1.2449707486603294,NA,2.3422711664882163,13.459682870209049,0,1,0,1,0
312,H1N1_18,1.776708960731728,2.7478160580795308,0.03389967718864995,0.9201474812377003,1.6080638556263676,1.1251882157750444,NA,1,0,0,0,0
312,H1N1_09,0.9468232788196852,3.0646319742228285,1.9827936910676703e-4,6.972078718836333,2.639977956300777,2.3984991367379944,1.4789615801022993,1,0,0,0,0
312,SARS,0.26912657773635973,5.703829486555901,0.1029671635462409,0.23813830983556175,NA,5.418281290565331,5.043887927363929,1,0,0,0,0
312,MERS,0.6097482737566139,13.857903401309349,0.43549856988379876,14.947573591129308,NA,15.87123960462879,7.173447401279384,1,0,0,1,0
313,COVID-19_WT,0,4.702007132896474,0.020918305278877506,0.41466793395285895,5.018768174567562,0,5.975962773648023,1,0,0,0,0
313,COVID-19_D,7.241649254894389,4.1906876997444416,0.004532769733810918,0.2184886998064059,4.283164056670704,5.596533716419423,4.388796594567849,1,0,0,0,0
313,COVID-19_O,13.674371496101944,3.049414970219367,0.006812972109655842,0.08652739866331208,2.635965231324685,4.8732200049106895,3.334821014148103,1,0,0,0,0
313,Ebola,1.8979026380384025,18.741265495674966,0.5656386373129222,0.07181510256160928,11.392815565941387,6.043938826204714,8.383615958480862,0,1,0,1,0
313,Marburg,1.6108009494269586,5.814081812974175,0.7576121000955718,0.61088197946604506,6.449554788658213,3.074017949889191,8.29464633119243,0,1,0,1,0
313,Mpox,1.8015404217657482,8.639201816630766,0.10694193465702743,0.3169763865109628,NA,3.552796133569709,6.762592913228202,0,1,0,1,0
313,H1N1_18,4.756254932058752,3.292610770413996,0.010843793415460424,1.0445983452325007,1.5358303400103102,1.0527953626973439,NA,1,0,0,0,0
313,H1N1_09,1.4293972261121233,3.0507116891389274,2.144951131894083e-4,7.6699119634196284,2.4891575078555923,4.09859657481918,1.603406721544893,1,0,0,0,0
313,SARS,0,4.108848929735494,0.09586303943645917,0.17506167424580124,NA,5.784694430608352,4.530670904931506,1,0,0,0,0
313,MERS,0.7610581046779775,1.6930073916854358,0.3779098348868995,41.692567657971495,NA,11.881814474911895,6.22344590704309,1,0,0,1,0
314,COVID-19_WT,1.2307656654537278,4.578255966797655,0.034472704812629346,0.48892499402128115,5.530240032265652,0,6.395447826310068,1,0,0,0,0
314,COVID-19_D,5.529264493602893,3.4260468624243012,0.0052526238322917525,0.2161356199702693,4.4234148838703256,7.609436211104073,5.20274540881069,1,0,0,0,0
314,COVID-19_O,10.591856842169058,3.394096851758556,0.0019939882129524997,0.24853608591301174,2.6024657363194796,4.754041115439168,3.3492446320371285,1,0,0,0,0
314,Ebola,1.6939103167736842,14.864790214816628,0.5447282754052629,2.321094454232174,8.662417798847637,0,8.05409310333905,0,1,0,1,0
314,Marburg,0.8914954846857257,9.790219090425312,0.5828168717972535,0.5837114542247647,6.731074008181842,2.7285568225296313,7.3707532911297164,0,1,0,1,0
314,Mpox,1.7093750321649428,7.326317917248616,0.10116553807586812,0.4960007541076057,NA,6.183492490665683,8.60368574745341,0,1,0,1,0
314,H1N1_18,1.6451616295969824,2.42553913683642,0.03362879211382434,1.2323098275805309,1.5413688024806165,1.081237381464827,NA,1,0,0,0,0
314,H1N1_09,1.6000653251581032,2.874930576148729,1.8303670898571053e-4,7.835004762906545,2.848249087639088,3.585336261263648,2.1410259132170077,1,0,0,0,0
314,SARS,3.6348430821239988,7.62091491363145,0.09542752536172097,0.16837263158886948,NA,5.595199780811583,4.562144453277924,1,0,0,0,0
314,MERS,0.5155432575205889,7.97822787470177,0.34527119431918324,0,NA,7.0729111903284,4.836117971566599,1,0,0,1,0
315,COVID-19_WT,3.162951581943537,4.8599787407770405,0.027462417874827148,0.6036697739558632,5.562791616385751,10.484001704491435,6.411317076266598,1,0,0,0,0
315,COVID-19_D,7.433707136472306,3.7100554199970674,0.019823021315522403,0.2209862520502212,4.429063620086909,5.799156235175084,5.173463822939345,1,0,0,0,0
315,COVID-19_O,7.4741342315969925,3.2661541444313302,0.006866128347347065,0.2975279411748066,3.211276421000727,4.38137381382116,3.255709699481005,1,0,0,0,0
315,Ebola,1.8426225908747242,15.144567042483887,0.5168415746126792,0.6567362902972648,11.387854316934467,5.768762960775378,8.79417179108615,0,1,0,1,0
315,Marburg,0.765422107961746,11.964988250094212,0.7434910530693422,0.5847502445295837,6.925093012903214,2.966196383638994,8.795230648882445,0,1,0,1,0
315,Mpox,1.8200171278790438,8.937759510688611,0.09189307786036936,0.22300492630267474,NA,6.038662388887465,0,0,1,0,1,0
315,H1N1_18,1.804591352961007,3.3577684159512415,0.025175441932170892,0.9102450231520521,1.5735605512824418,1.2455603694025021,NA,1,0,0,0,0
315,H1N1_09,1.2852237284768517,3.026481258205797,1.8667614292615698e-4,6.873607772923897,2.68521731666637,2.954317586960483,1.7953142199581353,1,0,0,0,0
315,SARS,2.9292449434795866,13.086694568712693,0.09410012714673616,0.16370461445610535,NA,5.123227680991164,4.591977791666413,1,0,0,0,0
315,MERS,5.046559101975858,12.436972917200501,0.27606882952423534,0,NA,21.499316467072095,6.289435630382259,1,0,0,1,0
316,COVID-19_WT,2.556316407289571,4.556188574216455,0.030062885272909946,0.515917197472117,5.618698577460626,8.965772876841209,5.531972070189515,1,0,0,0,0
316,COVID-19_D,6.137352625282647,4.188319798309846,0.003907785868868659,0.6842821019428882,4.338539266743956,7.233788540615032,4.262619055745497,1,0,0,0,0
316,COVID-19_O,12.202195649455952,3.0647013812495025,0.007056391475380759,0.09010960998702595,3.050849082373544,4.9116144976954,3.4605579682519947,1,0,0,0,0
316,Ebola,1.9652393122178582,14.177699744314323,0.609252236780084,0.3138810318614237,6.866681897029347,2.8012470466293378,8.834906083220236,0,1,0,1,0
316,Marburg,1.072460760174287,9.804336367795724,0.591178652243591,0.5988321818603193,6.969642724964075,2.855838111807163,6.964230241674646,0,1,0,1,0
316,Mpox,1.7797188117357334,6.752017546329358,0.022178044374381277,0.43977874835032554,NA,2.8795240894606637,8.564278491875195,0,1,0,1,0
316,H1N1_18,0.9058923394931772,3.749499872269358,0.019820110895374318,1.374313361800326,1.5665112011018205,1.3073191331184055,NA,1,0,0,0,0
316,H1N1_09,1.6428773345498853,3.688286614156122,1.807705737600885e-4,7.101067923421665,2.7190571986736356,3.494087882534652,1.4025833878072356,1,0,0,0,0
316,SARS,3.070162371625799,9.605506628421441,0.10031395243290049,0.20811190649404449,NA,5.265479417469592,4.464083757575118,1,0,0,0,0
316,MERS,0.6351500516880099,13.640256805836444,0.49135578043826444,3.779605158175615,NA,11.70246675758602,7.083381746669157,1,0,0,1,0
317,COVID-19_WT,2.1030056841612046,5.202014641952584,0.023865713547446335,0.7734859440564409,5.928438773766396,8.818594948299825,5.084006353464343,1,0,0,0,0
317,COVID-19_D,4.857855915795682,3.558125398911782,0.020712013479571446,0.7856147904779844,4.398943267561447,7.758996521132866,4.505123189107315,1,0,0,0,0
317,COVID-19_O,12.023714796213808,3.1213822555423762,8.01829534138507e-4,0.21200610950571697,2.569254613254292,4.165672172274315,3.2988382954829305,1,0,0,0,0
317,Ebola,1.988734626517639,16.26704438328896,0.6174788978650312,2.6177150332440116,11.941495322709294,5.532580803085304,8.940946812342593,0,1,0,1,0
317,Marburg,1.6055738804241793,12.690757484223955,0.5377734309539801,0.5733781727740069,6.0768808265719505,2.859773678669337,9.051088761085163,0,1,0,1,0
317,Mpox,1.7658822895171207,3.841352716930734,0.015860034625116863,0.37791124999911263,NA,2.5256172194623105,7.487483976177425,0,1,0,1,0
317,H1N1_18,2.0826911007187503,1.9498104526909636,0.021369104531135434,1.1030804182926102,1.5415067613431166,1.4320821098414622,NA,1,0,0,0,0
317,H1N1_09,1.8051501019868654,3.0402107979631063,2.0663677279815517e-4,7.204507768277941,2.46350466759826,3.0529174909082766,1.6081957907720148,1,0,0,0,0
317,SARS,3.6416215667650667,4.147538499269055,0.09211898817187578,0.21939195365487535,NA,3.3831897201226893,4.653501679813915,1,0,0,0,0
317,MERS,0.5757700459391832,15.105734516846166,0.4897020750411386,15.451408253456803,NA,19.269016548307793,4.162907690709552,1,0,0,1,0
318,COVID-19_WT,3.777668446783504,4.888773016129574,0.028965710115700528,0.4618133988387617,5.862564766656471,3.669867203717345,4.832057087095329,1,0,0,0,0
318,COVID-19_D,7.908644700367913,3.7995118594521946,0.004788607369811583,0.22769589588159533,4.490403637694086,5.503278458517376,4.522220006863605,1,0,0,0,0
318,COVID-19_O,7.040801763222465,3.197197162661991,0.006930109771620562,0.09788171051035494,3.3669399117217655,4.1762980788472825,3.4533793122489382,1,0,0,0,0
318,Ebola,2.0113830758696976,15.936417847698875,0.6666437198078615,2.4819072010963112,11.308036147463994,5.333361728038461,8.477455226294628,0,1,0,1,0
318,Marburg,0.6748966865799535,9.931890583828547,0.694912986499815,0.6193954887029071,6.761853601083853,2.935710566928616,10.440454449974734,0,1,0,1,0
318,Mpox,1.7753307126201008,8.896384045284437,0.03679028322188326,0.4387441671786896,NA,6.104988268815706,12.20038207973174,0,1,0,1,0
318,H1N1_18,1.2870939809155784,1.804944164996122,0.017194657393644484,1.287719035849461,1.5793544208881805,0.8036990715811231,NA,1,0,0,0,0
318,H1N1_09,1.4678830434795234,3.5136790894580616,1.7918337504064364e-4,7.751506958845452,2.932628947280694,2.7192343739765734,1.6079954301416124,1,0,0,0,0
318,SARS,1.6347178550702386,4.89370946141522,0.09564772086419057,0.2044394617815121,NA,5.79005957636572,4.037849925708249,1,0,0,0,0
318,MERS,0.4945019401159614,13.74578075893059,0.18094518194027143,0,NA,18.728134202886377,9.04129594456975,1,0,0,1,0
319,COVID-19_WT,2.6236969178055123,4.773445865600571,0.0473088608055906,0.39413993381623014,4.846463100164238,6.834839493888779,6.024777027657879,1,0,0,0,0
319,COVID-19_D,5.207723246915571,3.759776266554083,0.005142261865989031,0.6851124717658427,4.368334809044398,5.9948731127420825,4.267012194784953,1,0,0,0,0
319,COVID-19_O,5.278850833828526,3.129759565099304,0.002602405461140239,0.09987214003523912,2.3185344072977174,5.190029123988441,3.945917077399575,1,0,0,0,0
319,Ebola,1.3037009798472567,14.41460555877747,0.5965658906047345,0.28496286526635456,9.439259067778655,5.210117582772446,7.989917776595791,0,1,0,1,0
319,Marburg,0.814611175337899,0,0.6570804761782354,0.6329024038143731,6.338978147262396,2.988930142064122,5.567911917442133,0,1,0,1,0
319,Mpox,1.7477511548305702,7.937075993867577,0.024081570006001415,0,NA,3.611617674218775,24.851977195308844,0,1,0,1,0
319,H1N1_18,1.636137732025503,3.1745514790914022,0.02297054605723401,1.1228019283295954,1.7221047882366571,0.9077839204220894,NA,1,0,0,0,0
319,H1N1_09,1.3455932010954912,3.0294199442118246,2.1690813829289607e-4,6.415545372641511,2.61913531834328,2.904378673226267,2.0116768573094896,1,0,0,0,0
319,SARS,2.0022167222692686,9.095292015327749,0.08951927233427234,0.2641265544900773,NA,3.3524701825919667,3.9256172630416795,1,0,0,0,0
319,MERS,6.297300631361584,13.005270904940458,0.5628213304979929,0.05405961865918108,NA,7.67360008379473,6.009261063641824,1,0,0,1,0
320,COVID-19_WT,2.7981064977148127,4.608481696996263,0.03185894266470182,0.4655177913347709,5.898320745759836,8.716009887856103,4.113952549100329,1,0,0,0,0
320,COVID-19_D,6.036099864925156,3.7098106833302458,0.021076881069455353,0.7223064354775254,4.33757364516899,6.556911713086135,4.407270678305437,1,0,0,0,0
320,COVID-19_O,4.922829909671133,3.2032433077036426,0.006995792093983109,0.07491626137753965,2.5317393930390475,2.909311749910331,2.951322762135596,1,0,0,0,0
320,Ebola,1.4603380255501914,18.102523960023646,0.6332224878893385,2.359264880273817,10.61187275564824,4.440104540751699,8.75871595837115,0,1,0,1,0
320,Marburg,1.8957127052311948,7.424449516323351,0.4791095502540921,0.5868768591121786,6.809596793580539,2.82640500385542,6.327115555205246,0,1,0,1,0
320,Mpox,1.915908744546616,7.61794972395737,0.06601728203446475,0.3516303399152488,NA,7.458905675092109,0,0,1,0,1,0
320,H1N1_18,1.4152270455177665,2.061101658771977,0.025822760446880474,0.7780979099546366,1.5707244467425079,0.572566880732833,NA,1,0,0,0,0
320,H1N1_09,1.6636958219942133,3.5811814859034574,2.3013750317350308e-4,10.618641241231296,2.4921926657792484,3.0116217989642817,1.834313639635857,1,0,0,0,0
320,SARS,3.192632817035953,12.353777787436798,0.09433516826638416,0.21260221681567404,NA,4.0124988448827805,4.500283716769239,1,0,0,0,0
320,MERS,0.531374274493235,17.4212696233121,0.2530031692390927,5.604314419563263,NA,17.01775982136602,6.880394975708354,1,0,0,1,0
321,COVID-19_WT,1.2358998450260201,5.191293158987744,0.02684757340407127,0.5829473477901508,5.509210315355417,12.874402006471266,4.741775251926812,1,0,0,0,0
321,COVID-19_D,2.2384250553789333,4.1994071344367585,0.006829333581901011,0.7030982987883504,4.3778541048546495,5.638737987902875,3.835788546625836,1,0,0,0,0
321,COVID-19_O,13.496525954527097,3.1131476917956924,0.006940222415033927,0.34040375623412084,2.498514786076529,4.495053756646921,3.2543509034731573,1,0,0,0,0
321,Ebola,1.4664863884016308,15.116754473006836,0.4921190888169947,0.23955685851041683,11.92619871202862,4.291351815362026,7.708570350601991,0,1,0,1,0
321,Marburg,1.601835339870787,9.774623329297619,0.7517791153929632,0.6054117804632659,7.0007417219168815,3.1202377576686673,4.8894400778778735,0,1,0,1,0
321,Mpox,1.7477493274232871,8.600001680043073,0.12253686534490063,0.8305699662774373,NA,2.150667170191799,14.765189189333213,0,1,0,1,0
321,H1N1_18,6.728520458322096,3.3993334466529435,0.03036129040735333,1.1408652941500657,1.5924579527460256,0.21197945617166658,NA,1,0,0,0,0
321,H1N1_09,1.6333293582017874,2.860110017132315,1.7990769640149044e-4,7.490474007537413,2.295866812666664,3.128014129091483,2.0529350228612087,1,0,0,0,0
321,SARS,2.5394459163486323,7.665730122311341,0.09592778356321115,0.22123957915540063,NA,7.291537691895445,4.177909562465495,1,0,0,0,0
321,MERS,0.84528506395652,12.333089617136416,0.47243438644739355,0.053205172788192395,NA,14.324061896840387,7.127544110118606,1,0,0,1,0
322,COVID-19_WT,4.836887155640741,4.8383131550464356,0.013222861700895434,0.4487694545340156,5.583349003273912,8.931786778775091,4.409000694626075,1,0,0,0,0
322,COVID-19_D,2.4174375291893084,4.189737107584712,0.004984784155598022,0.2942937634773588,4.350291278697581,4.357409279332797,4.371305813972469,1,0,0,0,0
